region	country	station	stationName	latitude	longitude	determinand	detGroup	meanLY	HQS	Contamination ratio	Matrix
Great Belt	Denmark	STO0101400	Smålandsfarvandet Knudshoved Odde	55.0412	11.7855	SDX	Dioxins	0.003478813	0.0065	0.535201958	Biota
Great Belt	Denmark	STO0101400	Smålandsfarvandet Knudshoved Odde	55.0412	11.7855	HG	Metals	78.87719164	20	3.943859582	Biota
Great Belt	Denmark	STO0101400	Smålandsfarvandet Knudshoved Odde	55.0412	11.7855	PB	Metals	54.75472582	26	2.105950993	Biota
Great Belt	Denmark	STO0101400	Smålandsfarvandet Knudshoved Odde	55.0412	11.7855	PFOS	Perfluoranated compounds	13.77777337	162.89	0.084583298	Biota
Great Belt	Denmark	STO0102063	Karrebæk Fjord	55.20333	11.693	CD	Metals	240.2926503	137.28	1.750383525	Biota
Great Belt	Denmark	STO0102063	Karrebæk Fjord	55.20333	11.693	HG	Metals	27.56476645	20	1.378238322	Biota
Great Belt	Denmark	STO0102063	Karrebæk Fjord	55.20333	11.693	PB	Metals	214.4822901	185.9	1.153750888	Biota
Great Belt	Denmark	STO0102063	Karrebæk Fjord	55.20333	11.693	BAP	PAH (parent)	1.075559534	5	0.215111907	Biota
Great Belt	Denmark	STO0102063	Karrebæk Fjord	55.20333	11.693	FLU	PAH (parent)	7.292501642	30	0.243083388	Biota
Great Belt	Denmark	STO0102065	Karrebaek Fjord	55.20283	11.691	CD	Metals	168.4989402	137.28	1.227410695	Biota
Great Belt	Denmark	STO0102065	Karrebaek Fjord	55.20283	11.691	HG	Metals	30.45922144	20	1.522961072	Biota
Great Belt	Denmark	STO0102065	Karrebaek Fjord	55.20283	11.691	PB	Metals	125.4022744	185.9	0.674568448	Biota
Great Belt	Denmark	STO0102065	Karrebaek Fjord	55.20283	11.691	BAP	PAH (parent)	0.860438371	5	0.172087674	Biota
Great Belt	Denmark	STO0102065	Karrebaek Fjord	55.20283	11.691	FLU	PAH (parent)	8.218876226	30	0.273962541	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	HBCD	Organo-bromines	0.314814815	167	0.001885119	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SBD6	Organo-bromines	0.648148148	0.0085	76.25272331	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SCB6	Chlorobiphenyls	26.39814815	75	0.351975309	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SDX	Dioxins	0.003098312	0.0065	0.47666339	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	PB	Metals	66.12414997	26	2.543236537	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	PFOS	Perfluoranated compounds	6.932002226	162.89	0.04255634	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	HBCD	Organo-bromines	0.253521127	167	0.001518091	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SBD6	Organo-bromines	0.507042254	0.0085	59.65202983	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SCB6	Chlorobiphenyls	19.50704225	75	0.260093897	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	SDX	Dioxins	0.001793985	0.0065	0.275997725	Biota
Great Belt	Denmark	STO0102400	Smålandsfarvandet Karrebæk Fjord	55.18717	11.66333	HG	Metals	178.8535	20	8.942675	Biota
Great Belt	Denmark	STO0201113	Karrebaek Fjord	55.02667	11.27217	CD	Metals	251.0220899	137.28	1.828540865	Biota
Great Belt	Denmark	STO0201113	Karrebaek Fjord	55.02667	11.27217	HG	Metals	18.24112124	20	0.912056062	Biota
Great Belt	Denmark	STO0201113	Karrebaek Fjord	55.02667	11.27217	PB	Metals	170.7645094	185.9	0.918582622	Biota
Great Belt	Denmark	STO0201113	Karrebaek Fjord	55.02667	11.27217	BAP	PAH (parent)	0.820361691	5	0.164072338	Biota
Great Belt	Denmark	STO0201113	Karrebaek Fjord	55.02667	11.27217	FLU	PAH (parent)	2.787970481	30	0.092932349	Biota
Great Belt	Denmark	STO0201135	Askoe	54.87893	11.49517	CD	Metals	17.3728	137.28	0.126550117	Biota
Great Belt	Denmark	STO0201135	Askoe	54.87893	11.49517	HG	Metals	1.90104	20	0.095052	Biota
Great Belt	Denmark	STO0201135	Askoe	54.87893	11.49517	PB	Metals	21.36	185.9	0.114900484	Biota
Great Belt	Denmark	STO0201135	Askoe	54.87893	11.49517	BAP	PAH (parent)	0.3	5	0.06	Biota
Great Belt	Denmark	STO0201135	Askoe	54.87893	11.49517	FLU	PAH (parent)	3.3	30	0.11	Biota
Bay of Mecklenburg	Denmark	STO0501015	Baltic Sea Rødsand	54.61602	11.78215	CD	Metals	170.316	137.28	1.240646853	Biota
Bay of Mecklenburg	Denmark	STO0501015	Baltic Sea Rødsand	54.61602	11.78215	HG	Metals	21.2148	20	1.06074	Biota
Bay of Mecklenburg	Denmark	STO0501015	Baltic Sea Rødsand	54.61602	11.78215	PB	Metals	149.4	185.9	0.803657881	Biota
Bay of Mecklenburg	Denmark	STO0501015	Baltic Sea Rødsand	54.61602	11.78215	BAP	PAH (parent)	0.7	5	0.14	Biota
Bay of Mecklenburg	Denmark	STO0501015	Baltic Sea Rødsand	54.61602	11.78215	FLU	PAH (parent)	5.8	30	0.193333333	Biota
Great Belt	Denmark	STO0701044	Kattegat	54.9454	11.9774	CD	Metals	191.9081173	137.28	1.39793209	Biota
Great Belt	Denmark	STO0701044	Kattegat	54.9454	11.9774	HG	Metals	12.81474601	20	0.6407373	Biota
Great Belt	Denmark	STO0701044	Kattegat	54.9454	11.9774	PB	Metals	184.9649264	185.9	0.994970018	Biota
Great Belt	Denmark	STO0701044	Kattegat	54.9454	11.9774	BAP	PAH (parent)	0.558569602	5	0.11171392	Biota
Great Belt	Denmark	STO0701044	Kattegat	54.9454	11.9774	FLU	PAH (parent)	2.526657872	30	0.084221929	Biota
Arkona Basin	Denmark	STO0703011	Baltic Sea Stege Nor	54.98277	12.29973	CD	Metals	115.32	137.28	0.840034965	Biota
Arkona Basin	Denmark	STO0703011	Baltic Sea Stege Nor	54.98277	12.29973	HG	Metals	33.48	20	1.674	Biota
Arkona Basin	Denmark	STO0703011	Baltic Sea Stege Nor	54.98277	12.29973	PB	Metals	204.6	185.9	1.100591716	Biota
Arkona Basin	Denmark	STO0703011	Baltic Sea Stege Nor	54.98277	12.29973	BAP	PAH (parent)	0.5	5	0.1	Biota
Arkona Basin	Denmark	STO0703011	Baltic Sea Stege Nor	54.98277	12.29973	FLU	PAH (parent)	4.6	30	0.153333333	Biota
Arkona Basin	Denmark	STO0802001	Præstø Fjord East	55.15933	12.07566	CD	Metals	112.75	137.28	0.821314103	Biota
Arkona Basin	Denmark	STO0802001	Præstø Fjord East	55.15933	12.07566	HG	Metals	13.6125	20	0.680625	Biota
Arkona Basin	Denmark	STO0802001	Præstø Fjord East	55.15933	12.07566	PB	Metals	165	185.9	0.887573964	Biota
Arkona Basin	Denmark	STO0802001	Præstø Fjord East	55.15933	12.07566	BAP	PAH (parent)	0.7	5	0.14	Biota
Arkona Basin	Denmark	STO0802001	Præstø Fjord East	55.15933	12.07566	FLU	PAH (parent)	5.2	30	0.173333333	Biota
Arkona Basin	Denmark	STO0802059	Præstø Fjord	55.1495	12.04817	CD	Metals	175.6223816	137.28	1.279300565	Biota
Arkona Basin	Denmark	STO0802059	Præstø Fjord	55.1495	12.04817	HG	Metals	17.30341401	20	0.8651707	Biota
Arkona Basin	Denmark	STO0802059	Præstø Fjord	55.1495	12.04817	PB	Metals	185.5400129	185.9	0.998063545	Biota
Arkona Basin	Denmark	STO0802059	Præstø Fjord	55.1495	12.04817	BAP	PAH (parent)	1.237408238	5	0.247481648	Biota
Arkona Basin	Denmark	STO0802059	Præstø Fjord	55.1495	12.04817	FLU	PAH (parent)	4.19995643	30	0.139998548	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	SCB6	Chlorobiphenyls	11.5606175	75	0.154141567	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	HBCD	Organo-bromines	0.171031286	167	0.001024139	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	SBD6	Organo-bromines	0.45800226	0.0085	53.88261888	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	PB	Metals	65.70541562	26	2.52713137	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	PFOS	Perfluoranated compounds	4.616520037	162.89	0.028341335	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	SCB6	Chlorobiphenyls	12.08333333	75	0.161111111	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	SDX	Dioxins	0.00242233	0.0065	0.372666168	Biota
Arkona Basin	Denmark	STO0901017	Hjelm Bugt	54.93933	12.4215	HG	Metals	78.46634868	20	3.923317434	Biota
Arkona Basin	Denmark	STO1001070	Hjelm Bugt Helnaes	54.8265	12.16107	CD	Metals	221.672	137.28	1.61474359	Biota
Arkona Basin	Denmark	STO1001070	Hjelm Bugt Helnaes	54.8265	12.16107	HG	Metals	10.6256	20	0.53128	Biota
Arkona Basin	Denmark	STO1001070	Hjelm Bugt Helnaes	54.8265	12.16107	PB	Metals	256.48	185.9	1.379666487	Biota
Arkona Basin	Denmark	STO1001070	Hjelm Bugt Helnaes	54.8265	12.16107	BAP	PAH (parent)	0.3	5	0.06	Biota
Arkona Basin	Denmark	STO1001070	Hjelm Bugt Helnaes	54.8265	12.16107	FLU	PAH (parent)	2.9	30	0.096666667	Biota
Great Belt	Denmark	STOS39	Great Belt Agersø	55.26117	11.17267	SCB6	Chlorobiphenyls	7.060797739	75	0.09414397	Biota
Great Belt	Denmark	STOS39	Great Belt Agersø	55.26117	11.17267	HG	Metals	71.0560731	20	3.552803655	Biota
Great Belt	Denmark	STOS39	Great Belt Agersø	55.26117	11.17267	PB	Metals	25.49748208	26	0.980672388	Biota
Great Belt	Denmark	STOS39	Great Belt Agersø	55.26117	11.17267	HBCD	Organo-bromines	0.128787879	167	0.000771185	Biota
Great Belt	Denmark	STOS39	Great Belt Agersø	55.26117	11.17267	PFOS	Perfluoranated compounds	4.28851282	162.89	0.026327662	Biota
Great Belt	Denmark	STOVSJ51014	Great Belt Noret	55.26	11.29633	CD	Metals	39.68	137.28	0.289044289	Biota
Great Belt	Denmark	STOVSJ51014	Great Belt Noret	55.26	11.29633	HG	Metals	10.261	20	0.51305	Biota
Great Belt	Denmark	STOVSJ51014	Great Belt Noret	55.26	11.29633	PB	Metals	255.75	185.9	1.375739645	Biota
Great Belt	Denmark	STOVSJ51014	Great Belt Noret	55.26	11.29633	BAP	PAH (parent)	0.7	5	0.14	Biota
Great Belt	Denmark	STOVSJ51014	Great Belt Noret	55.26	11.29633	FLU	PAH (parent)	5.46	30	0.182	Biota
Great Belt	Denmark	VEJ0003150	Kolding FJord	55.497	9.499	CD	Metals	116.6209403	137.28	0.849511511	Biota
Great Belt	Denmark	VEJ0003150	Kolding FJord	55.497	9.499	HG	Metals	11.94518327	20	0.597259163	Biota
Great Belt	Denmark	VEJ0003150	Kolding FJord	55.497	9.499	PB	Metals	125.3946803	185.9	0.674527597	Biota
Great Belt	Denmark	VEJ0003150	Kolding FJord	55.497	9.499	BAP	PAH (parent)	1.570563399	5	0.31411268	Biota
Great Belt	Denmark	VEJ0003150	Kolding FJord	55.497	9.499	FLU	PAH (parent)	5.007458618	30	0.166915287	Biota
Great Belt	Denmark	VEJKOYF5003	Kolding outer Fjord Stenderup forest	55.49883	9.62017	CD	Metals	208.08	137.28	1.515734266	Biota
Great Belt	Denmark	VEJKOYF5003	Kolding outer Fjord Stenderup forest	55.49883	9.62017	HG	Metals	16.32	20	0.816	Biota
Great Belt	Denmark	VEJKOYF5003	Kolding outer Fjord Stenderup forest	55.49883	9.62017	PB	Metals	244.8	185.9	1.316837009	Biota
Great Belt	Denmark	VEJKOYF5003	Kolding outer Fjord Stenderup forest	55.49883	9.62017	BAP	PAH (parent)	0.4	5	0.08	Biota
Great Belt	Denmark	VEJKOYF5003	Kolding outer Fjord Stenderup forest	55.49883	9.62017	FLU	PAH (parent)	3.7	30	0.123333333	Biota
Great Belt	Denmark	VEJLBNO5001	Little Belt	55.51833	9.735	CD	Metals	161.14	137.28	1.173805361	Biota
Great Belt	Denmark	VEJLBNO5001	Little Belt	55.51833	9.735	HG	Metals	5.755	20	0.28775	Biota
Great Belt	Denmark	VEJLBNO5001	Little Belt	55.51833	9.735	PB	Metals	138.12	185.9	0.742980097	Biota
Great Belt	Denmark	VEJLBNO5001	Little Belt	55.51833	9.735	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	VEJLBNO5001	Little Belt	55.51833	9.735	FLU	PAH (parent)	5.98	30	0.199333333	Biota
Great Belt	Denmark	VEJVEYF5021	Vejle outer Fjord	55.70233	9.701	CD	Metals	146.38	137.28	1.066287879	Biota
Great Belt	Denmark	VEJVEYF5021	Vejle outer Fjord	55.70233	9.701	HG	Metals	13.7372	20	0.68686	Biota
Great Belt	Denmark	VEJVEYF5021	Vejle outer Fjord	55.70233	9.701	PB	Metals	135.12	185.9	0.726842388	Biota
Great Belt	Denmark	VEJVEYF5021	Vejle outer Fjord	55.70233	9.701	BAP	PAH (parent)	0.5	5	0.1	Biota
Great Belt	Denmark	VEJVEYF5021	Vejle outer Fjord	55.70233	9.701	FLU	PAH (parent)	3.9	30	0.13	Biota
Kattegat	Denmark	VIB 3708-1	Løgstør Bredning	56.95233	9.0575	CD	Metals	70.23043274	137.28	0.51158532	Biota
Kattegat	Denmark	VIB 3708-1	Løgstør Bredning	56.95233	9.0575	HG	Metals	7.393464885	20	0.369673244	Biota
Kattegat	Denmark	VIB 3708-1	Løgstør Bredning	56.95233	9.0575	PB	Metals	71.03411293	185.9	0.382109268	Biota
Kattegat	Denmark	VIB 3708-1	Løgstør Bredning	56.95233	9.0575	BAP	PAH (parent)	0.387298335	5	0.077459667	Biota
Kattegat	Denmark	VIB 3708-1	Løgstør Bredning	56.95233	9.0575	FLU	PAH (parent)	2.93918356	30	0.097972785	Biota
Kattegat	Denmark	VSJ 10006	Isefjord	55.72117	11.82183	CD	Metals	103.722	137.28	0.755550699	Biota
Kattegat	Denmark	VSJ 10006	Isefjord	55.72117	11.82183	HG	Metals	8.2626	20	0.41313	Biota
Kattegat	Denmark	VSJ 10006	Isefjord	55.72117	11.82183	PB	Metals	351.6	185.9	1.89133943	Biota
Kattegat	Denmark	VSJ 10006	Isefjord	55.72117	11.82183	BAP	PAH (parent)	1.15	5	0.23	Biota
Kattegat	Denmark	VSJ 10006	Isefjord	55.72117	11.82183	FLU	PAH (parent)	5.49	30	0.183	Biota
Great Belt	Denmark	VSJ 42009	Jammerland Bugt	55.6045	11.05683	CD	Metals	267.729	137.28	1.950240385	Biota
Great Belt	Denmark	VSJ 42009	Jammerland Bugt	55.6045	11.05683	HG	Metals	23.1154	20	1.15577	Biota
Great Belt	Denmark	VSJ 42009	Jammerland Bugt	55.6045	11.05683	PB	Metals	234.08	185.9	1.259171598	Biota
Great Belt	Denmark	VSJ 42009	Jammerland Bugt	55.6045	11.05683	BAP	PAH (parent)	0.66	5	0.132	Biota
Great Belt	Denmark	VSJ 42009	Jammerland Bugt	55.6045	11.05683	FLU	PAH (parent)	2.42	30	0.080666667	Biota
Gulf of Riga	Estonia	SJA1590000	SJA1590000: EE_16: Väinamere rannikuvesi	58.7914	23.30703	SCB6	Chlorobiphenyls	8.215520129	75	0.109540268	Biota
Gulf of Riga	Estonia	SJA1590000	SJA1590000: EE_16: Väinamere rannikuvesi	58.7914	23.30703	HG	Metals	88.17200178	20	4.408600089	Biota
Gulf of Riga	Estonia	SJA1590000	SJA1590000: EE_16: Väinamere rannikuvesi	58.7914	23.30703	PB	Metals	86.98110213	26	3.345427005	Biota
Gulf of Finland	Estonia	SJA1668000	SJA1668000: EE_3 Hara rannikuvesi	59.63383025	25.61837893	SCB6	Chlorobiphenyls	7.021816004	75	0.093624213	Biota
Gulf of Finland	Estonia	SJA1668000	SJA1668000: EE_3 Hara rannikuvesi	59.63383025	25.61837893	HG	Metals	84.97058314	20	4.248529157	Biota
Gulf of Finland	Estonia	SJA1668000	SJA1668000: EE_3 Hara rannikuvesi	59.63383025	25.61837893	PB	Metals	100.4390362	26	3.863039855	Biota
Gulf of Riga	Estonia	SJA3050000	SJA3050000: EE_13: Pärnu rannikuvesi	58.31801346	24.42270433	SCB6	Chlorobiphenyls	9.901981603	75	0.132026421	Biota
Gulf of Riga	Estonia	SJA3050000	SJA3050000: EE_13: Pärnu rannikuvesi	58.31801346	24.42270433	HG	Metals	62.78677266	20	3.139338633	Biota
Gulf of Riga	Estonia	SJA3050000	SJA3050000: EE_13: Pärnu rannikuvesi	58.31801346	24.42270433	PB	Metals	67.43995446	26	2.593844402	Biota
Gulf of Riga	Estonia	SJA4525000	SJA4525000: EE_9 Matsalu rannikuvesi	58.7524	23.59445	SCB6	Chlorobiphenyls	10.28979218	75	0.137197229	Biota
Gulf of Riga	Estonia	SJA4525000	SJA4525000: EE_9 Matsalu rannikuvesi	58.7524	23.59445	HG	Metals	167.2216353	20	8.361081765	Biota
Gulf of Riga	Estonia	SJA4525000	SJA4525000: EE_9 Matsalu rannikuvesi	58.7524	23.59445	PB	Metals	70.92727882	26	2.727972262	Biota
Gulf of Finland	Estonia	SJA5213000	SJA5213000: EE_6: Pakri rannikuvesi	59.34711	23.87764	SCB6	Chlorobiphenyls	19.973	75	0.266306667	Biota
Gulf of Finland	Estonia	SJA5213000	SJA5213000: EE_6: Pakri rannikuvesi	59.34711	23.87764	HG	Metals	78	20	3.9	Biota
Gulf of Finland	Estonia	SJA5213000	SJA5213000: EE_6: Pakri rannikuvesi	59.34711	23.87764	PB	Metals	56.56854249	26	2.175713173	Biota
Gulf of Riga	Estonia	SJA6193000	SJA6193000: EE_7 Hiiu madala rannikuvesi	59.08541518	22.98213078	SCB6	Chlorobiphenyls	17.971	75	0.239613333	Biota
Gulf of Riga	Estonia	SJA6193000	SJA6193000: EE_7 Hiiu madala rannikuvesi	59.08541518	22.98213078	HG	Metals	71	20	3.55	Biota
Gulf of Riga	Estonia	SJA6193000	SJA6193000: EE_7 Hiiu madala rannikuvesi	59.08541518	22.98213078	PB	Metals	40	26	1.538461538	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	SCB6	Chlorobiphenyls	8.645129111	75	0.115268388	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	HG	Metals	12.44665955	20	0.622332977	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	PB	Metals	70.71067812	26	2.719641466	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	SCB6	Chlorobiphenyls	11.83004649	75	0.157733953	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	HG	Metals	75.12655988	20	3.756327994	Biota
Gulf of Riga	Estonia	SJA6454000	SJA6454000: EE_12 Liivi rannikuvesi	58.15604739	23.41799725	PB	Metals	70	26	2.692307692	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	SCB6	Chlorobiphenyls	5.026879315	75	0.067025058	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	HG	Metals	15.07961574	20	0.753980787	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	PB	Metals	65.08111892	26	2.503119958	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	SCB6	Chlorobiphenyls	8.959463237	75	0.11945951	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	HG	Metals	89.98924398	20	4.499462199	Biota
Gulf of Finland	Estonia	SJA7217000	SJA7217000: EE_1: Narva-Kunda rannikuvesi	59.56527473	26.90571135	PB	Metals	128.8270085	26	4.954884944	Biota
Gulf of Riga	Estonia	SJA7502000	SJA7502000: EE_15 Väikse väina rannikuvesi	58.57258	23.09821	SCB6	Chlorobiphenyls	10.73	75	0.143066667	Biota
Gulf of Riga	Estonia	SJA7502000	SJA7502000: EE_15 Väikse väina rannikuvesi	58.57258	23.09821	HG	Metals	138	20	6.9	Biota
Gulf of Riga	Estonia	SJA7502000	SJA7502000: EE_15 Väikse väina rannikuvesi	58.57258	23.09821	PB	Metals	70	26	2.692307692	Biota
Gulf of Finland	Estonia	SJA7720000	SJA7720000: EE_5 Muuga-Tallinna-Kakumäe rannikuvesi	59.56643	24.79047	SCB6	Chlorobiphenyls	6.339992114	75	0.084533228	Biota
Gulf of Finland	Estonia	SJA7720000	SJA7720000: EE_5 Muuga-Tallinna-Kakumäe rannikuvesi	59.56643	24.79047	HG	Metals	12.9614814	20	0.64807407	Biota
Gulf of Finland	Estonia	SJA7720000	SJA7720000: EE_5 Muuga-Tallinna-Kakumäe rannikuvesi	59.56643	24.79047	PB	Metals	40	26	1.538461538	Biota
Gulf of Riga	Estonia	SJA7869000	SJA7869000: EE_8 Haapsalu rannikuvesi	58.96952	23.54895	SCB6	Chlorobiphenyls	10.36485649	75	0.138198086	Biota
Gulf of Riga	Estonia	SJA7869000	SJA7869000: EE_8 Haapsalu rannikuvesi	58.96952	23.54895	HG	Metals	135.8123706	20	6.790618529	Biota
Gulf of Riga	Estonia	SJA7869000	SJA7869000: EE_8 Haapsalu rannikuvesi	58.96952	23.54895	PB	Metals	98	26	3.769230769	Biota
Gulf of Riga	Estonia	SJA8835000	SJA8835000: EE_14 Kassari-Õunaku rannikuvesi	58.69731273	22.86766387	SCB6	Chlorobiphenyls	10.89894341	75	0.145319245	Biota
Gulf of Riga	Estonia	SJA8835000	SJA8835000: EE_14 Kassari-Õunaku rannikuvesi	58.69731273	22.86766387	PB	Metals	82.04402033	26	3.155539243	Biota
Gulf of Riga	Estonia	SJA8835000	SJA8835000: EE_14 Kassari-Õunaku rannikuvesi	58.69731273	22.86766387	HG	Metals	123.768697	20	6.188434848	Biota
Northern Baltic Proper	Estonia	SJA9411000	SJA9411000: EE_10 Soela väina rannikuvesi	58.6850845	22.21261776	SCB6	Chlorobiphenyls	9.914	75	0.132186667	Biota
Northern Baltic Proper	Estonia	SJA9411000	SJA9411000: EE_10 Soela väina rannikuvesi	58.6850845	22.21261776	PB	Metals	45.72745346	26	1.75874821	Biota
Eastern Gotland Basin	Estonia	SJA9514000	SJA9514000: EE_11: Kihelkonna rannikuvesi	58.22377	21.92688	SCB6	Chlorobiphenyls	8.293431136	75	0.110579082	Biota
Eastern Gotland Basin	Estonia	SJA9514000	SJA9514000: EE_11: Kihelkonna rannikuvesi	58.22377	21.92688	PB	Metals	39.68626967	26	1.526394987	Biota
Eastern Gotland Basin	Estonia	SJA9514000	SJA9514000: EE_11: Kihelkonna rannikuvesi	58.22377	21.92688	HG	Metals	69.7423831	20	3.487119155	Biota
Gulf of Finland	Estonia	SJA9786000	SJA9786000: EE_4 Kolga rannikuvesi	59.61974	25.33387	SCB6	Chlorobiphenyls	7.375	75	0.098333333	Biota
Gulf of Finland	Estonia	SJA9786000	SJA9786000: EE_4 Kolga rannikuvesi	59.61974	25.33387	HG	Metals	61	20	3.05	Biota
Gulf of Finland	Estonia	SJA9786000	SJA9786000: EE_4 Kolga rannikuvesi	59.61974	25.33387	PB	Metals	65.95452979	26	2.536712684	Biota
Gulf of Finland	Estonia	SJB1453000	SJB1453000: Soome lahe idaosa	59.5880251	27.1410282	SCB6	Chlorobiphenyls	4.778386827	75	0.063711824	Biota
Gulf of Finland	Estonia	SJB1453000	SJB1453000: Soome lahe idaosa	59.5880251	27.1410282	HG	Metals	17.52250842	20	0.876125421	Biota
Gulf of Finland	Estonia	SJB1453000	SJB1453000: Soome lahe idaosa	59.5880251	27.1410282	PB	Metals	61.42284668	26	2.36241718	Biota
Gulf of Finland	Estonia	SJB1454000	SJB1454000: Soome lahe lääneosa	59.61234	24.46568	SCB6	Chlorobiphenyls	5.145	75	0.0686	Biota
Gulf of Finland	Estonia	SJB1454000	SJB1454000: Soome lahe lääneosa	59.61234	24.46568	HG	Metals	10	20	0.5	Biota
Gulf of Finland	Estonia	SJB1454000	SJB1454000: Soome lahe lääneosa	59.61234	24.46568	PB	Metals	741	26	28.5	Biota
Gulf of Riga	Estonia	SJB1455000	SJB1455000: Liivi laht	57.9718479	23.2602585	SCB6	Chlorobiphenyls	4.423582573	75	0.058981101	Biota
Gulf of Riga	Estonia	SJB1455000	SJB1455000: Liivi laht	57.9718479	23.2602585	PB	Metals	56.11595139	26	2.158305823	Biota
Gulf of Riga	Estonia	SJB1455000	SJB1455000: Liivi laht	57.9718479	23.2602585	HG	Metals	13.26649916	20	0.663324958	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	HBCD	Organo-bromines	0.260519252	167	0.001559996	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	SBD6	Organo-bromines	0.834214441	0.0085	98.14287536	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	SCB6	Chlorobiphenyls	19.33164635	75	0.257755285	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	PFOS	Perfluoranated compounds	1.45	9.1	0.159340659	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	PFOS	Perfluoranated compounds	2.522533281	9.1	0.27720146	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	PFOS	Perfluoranated compounds	33.7	162.89	0.206888084	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	HG	Metals	130	20	6.5	Biota
Bothnian Sea	Finland	Ahlainen	Ahlainen	61.7044	21.53257	PB	Metals	10	26	0.384615385	Biota
Gulf of Finland	Finland	Ahvenkoskenlahti	Ahvenkoskenlahti	60.44142	26.49121	HG	Metals	430	20	21.5	Biota
Gulf of Finland	Finland	Ahvenkoskenlahti_lahden suu	Ahvenkoskenlahti_lahden suu	60.48351	26.45667	HG	Metals	119.5826074	20	5.979130372	Biota
Åland Sea	Finland	Airisto Seili	Airisto Seili	60.22958	21.95089	SBD6	Organo-bromines	2.361111111	0.0085	277.7777778	Biota
Åland Sea	Finland	Airisto Seili	Airisto Seili	60.22958	21.95089	SCB6	Chlorobiphenyls	17.56599807	75	0.234213308	Biota
Åland Sea	Finland	Airisto Seili	Airisto Seili	60.22958	21.95089	HG	Metals	80	20	4	Biota
Åland Sea	Finland	Airisto Seili	Airisto Seili	60.22958	21.95089	PFOS	Perfluoranated compounds	2.06	9.1	0.226373626	Biota
Gulf of Finland	Finland	Äyspäänselkä	Äyspäänselkä	60.43453	26.80775	HBCD	Organo-bromines	0.394117647	167	0.002359986	Biota
