"AU_scale";"AU";"Area_km2";"Substance";"Matrix";"Threshold";"Status";"CR";"ConfThresh";"CountStations";"CountData";"ConfSpatial";"ConfMethod";"ConfTemp"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;208.464;1.518531469;"M";59;59;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;9.5344;0.47672;"H";66;67;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;129.28;0.695427649;"M";66;66;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;188.232;1.371153846;"M";59;59;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;21.6876;1.08438;"H";66;67;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;143.22;0.770414201;"M";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.67;0.134;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;3.1;0.103333333;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;166.568;1.213344988;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;16.1252;0.80626;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;88.6;0.476600323;"M";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.3;0.06;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;3;0.1;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;219.12;1.596153846;"M";59;59;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;8.964;0.4482;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;83;0.4464766;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.2;0.24;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.7;0.09;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;221.897;1.616382576;"M";59;59;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;5.4925;0.274625;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;197.73;1.063636364;"M";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.6;0.12;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;3.4;0.113333333;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;178.6770536;1.301551964;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;14.66649623;0.733324812;"H";66;67;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;214.7612744;1.155251611;"M";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.634034699;0.12680694;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;6.923582887;0.230786096;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;182.8210083;1.331738114;"M";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;23.48844022;1.174422011;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;216.6777276;1.165560665;"M";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.297246773;0.259449355;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;5.530269982;0.184342333;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;90.516;0.659353147;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;15.2448;0.76224;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;142.92;0.76880043;"M";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.3;0.06;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.6;0.153333333;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;168.336;1.226223776;"M";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;29.2584;1.46292;"H";66;67;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;120.24;0.646799354;"M";66;66;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.64;0.328;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.05;0.135;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;173.568;1.264335664;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;32.544;1.6272;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;216.96;1.167079075;"M";66;66;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.9;0.18;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.4;0.146666667;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;143.775;1.047312063;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;18.2115;0.910575;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;230.04;1.237439484;"M";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.73;0.146;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;3.01;0.100333333;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;87.804;0.639597902;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;7.5609;0.378045;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;73.17;0.393598709;"M";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.08;0.216;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.01;0.067;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;1.914;0.013942308;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;0.1386;0.00693;"H";66;67;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;0.88;0.004733728;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.6;0.12;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.8;0.093333333;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;186.1620147;1.356075282;"M";59;59;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;9.424576631;0.471228832;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;224.1560715;1.205788443;"M";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.441408948;0.08828179;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.769722822;0.158990761;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;161.3508912;1.175341573;"M";59;59;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;21.33099604;1.066549802;"H";66;67;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;286.5109282;1.541209942;"M";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.712320153;0.142464031;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.425489641;0.080849655;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;162.442;1.183289627;"M";59;59;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;15.848;0.7924;"H";66;67;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;158.48;0.852501345;"M";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.58;0.116;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.93;0.097666667;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;147.291;1.072923951;"M";59;59;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;15.0677;0.753385;"H";66;67;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;135.44;0.728563744;"M";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.53;0.106;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.77;0.092333333;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;118.35;0.862106643;"M";59;59;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;6.049;0.30245;"H";66;67;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;52.6;0.282947821;"M";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.4;0.08;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;5.5;0.183333333;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.366220763;0.002192939;"H";6;7;"M";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SBD6";"Biota";0.0085;1.031442059;121.3461246;"H";5;6;"M";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;104.793136;1.397241814;"L";6;7;"M";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Biota";0.0065;0.005212915;0.801986914;"H";5;6;"M";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";26;42.08032337;1.618473976;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Biota";162.89;7.397008503;0.045411066;"H";7;7;"M";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;38.52919148;1.926459574;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.288119455;0.001725266;"H";6;7;"M";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SBD6";"Biota";0.0085;0.584957139;68.818487;"H";5;6;"M";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;110.1336519;1.468448692;"L";6;7;"M";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Biota";0.0065;0.004998509;0.769001332;"H";5;6;"M";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;34.14227294;1.707113647;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";26;39.13715087;1.505275034;"M";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Biota";162.89;7.99697748;0.049094343;"H";7;7;"M";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;80.883;0.589182692;"M";59;59;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;13.167;0.65835;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;112.86;0.607100592;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.4;0.08;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.7;0.09;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;173.5415694;1.264143134;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;8.167227314;0.408361366;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;97.61703745;0.525105097;"M";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.744983221;0.148996644;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;7.319836064;0.243994535;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;239.355;1.743553322;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;15.6024;0.78012;"H";66;67;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;106.38;0.572243141;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.5;0.1;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.6;0.153333333;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;209.6413051;1.527107409;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;14.03765857;0.701882928;"H";66;67;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;125.8237175;0.676835489;"M";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.428544898;0.08570898;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.927223202;0.097574107;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;206.4;1.503496503;"M";59;59;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;13.28;0.664;"H";66;67;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;160;0.860677784;"M";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.6;0.12;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.8;0.093333333;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;118.176;0.860839161;"M";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;4.924;0.2462;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;123.1;0.66218397;"M";66;66;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.5;0.1;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;9.8;0.326666667;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;169.903;1.237638403;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;12.9222;0.64611;"H";66;67;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;95.72;0.514900484;"M";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.9;0.18;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.8;0.16;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;69.819;0.508588287;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;18.87;0.9435;"H";66;67;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;75.48;0.406024744;"M";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.62;0.324;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;7.61;0.253666667;"H";56;56;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;163.655;1.192125583;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;14.0605;0.703025;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;69.15;0.37197418;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.4;0.08;"H";56;56;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;4.3;0.143333333;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;212.03;1.544507576;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;6.99;0.3495;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;139.8;0.752017214;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;449.7550037;3.276187382;"M";59;59;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;12.13963207;0.606981603;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;118.4712422;0.637284788;"M";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.325444455;0.065088891;"H";56;56;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.362912661;0.078763755;"H";56;56;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.357199813;0.002138921;"H";6;7;"M";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SBD6";"Biota";0.0085;0.485022895;57.06151709;"H";5;6;"M";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;21.57272727;0.287636364;"L";6;7;"M";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Biota";0.0065;0.003478813;0.535201958;"H";5;6;"M";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;78.87719164;3.943859582;"H";66;67;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";26;54.75472582;2.105950993;"M";66;66;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Biota";162.89;13.77777337;0.084583298;"H";7;7;"M";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;240.2926503;1.750383525;"M";59;59;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;27.56476645;1.378238322;"H";66;67;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;214.4822901;1.153750888;"M";66;66;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;1.075559534;0.215111907;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;7.292501642;0.243083388;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;168.4989402;1.227410695;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;30.45922144;1.522961072;"H";66;67;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;125.4022744;0.674568448;"M";66;66;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.860438371;0.172087674;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;8.218876226;0.273962541;"H";56;56;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.314814815;0.001885119;"H";6;7;"M";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SBD6";"Biota";0.0085;0.648148148;76.25272331;"H";5;6;"M";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;26.39814815;0.351975309;"L";6;7;"M";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Biota";0.0065;0.003098312;0.47666339;"H";5;6;"M";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";26;66.12414997;2.543236537;"M";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Biota";162.89;6.932002226;0.04255634;"H";7;7;"M";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.253521127;0.001518091;"H";6;7;"M";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"SBD6";"Biota";0.0085;0.507042254;59.65202983;"H";5;6;"M";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;19.50704225;0.260093897;"L";6;7;"M";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SDX";"Biota";0.0065;0.001793985;0.275997725;"H";5;6;"M";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;178.8535;8.942675;"H";66;67;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;251.0220899;1.828540865;"M";59;59;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;18.24112124;0.912056062;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;170.7645094;0.918582622;"M";66;66;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.820361691;0.164072338;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.787970481;0.092932349;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;17.3728;0.126550117;"M";59;59;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;1.90104;0.095052;"H";66;67;"H";"M";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;21.36;0.114900484;"M";66;66;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.3;0.06;"H";56;56;"H";"L";"L"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;3.3;0.11;"H";56;56;"H";"H";"M"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;191.9081173;1.39793209;"M";59;59;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;12.81474601;0.6407373;"H";66;67;"H";"H";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;184.9649264;0.994970018;"M";66;66;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.558569602;0.11171392;"H";56;56;"H";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;2.526657872;0.084221929;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"SCB6";"Biota";75;7.060797739;0.09414397;"L";6;7;"M";"L";"H"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;71.0560731;3.552803655;"H";66;67;"H";"H";"L"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";26;25.49748208;0.980672388;"M";66;66;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HBCD";"Biota";167;0.128787879;0.000771185;"H";6;7;"M";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"PFOS";"Biota";162.89;4.28851282;0.026327662;"H";7;7;"M";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"CD";"Biota";137.28;39.68;0.289044289;"M";59;59;"H";"L";"M"
3;"Belts Danish Coastal waters";8602.73712277;"HG";"Biota";20;10.261;0.51305;"H";66;67;"H";"M";"M"
3;"Belts Danish Coastal waters";8602.73712277;"PB";"Biota";185.9;255.75;1.375739645;"M";66;66;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"BAP";"Biota";5;0.7;0.14;"H";56;56;"H";"M";"H"
3;"Belts Danish Coastal waters";8602.73712277;"FLU";"Biota";30;5.46;0.182;"H";56;56;"H";"H";"L"
